Date/Time,6913_O_MTLE_ME,6442_O_MNMP_MN,4215_O_MEKE,9675_O_SHAD,2925_O_PTBZ,6321_O_DOYL,2024_O_BADN,3328_O_TROY,5406_O_PLHL,2467_O_BAVN,4252_O_HZWD,2443_O_ETNA
2025-09-04 10:45:00,,,,,,432.8,,,,,,
2025-09-04 11:00:00,,,,,,342.2,,,,,,
2025-09-04 11:15:00,,,,,,301.73333333333300,,,,,,
2025-09-04 11:30:00,,,,,,290.53333333333300,,,,,,
2025-09-04 11:45:00,,,,,,260.8666666666670,,,,,,
2025-09-04 12:00:00,,,,,,246.86666666666700,,,,,,
2025-09-04 12:15:00,,,,,,228.66666666666700,,,,,,
2025-09-04 12:30:00,,,,,,252.86666666666700,,,,,,
2025-09-04 12:45:00,,,,,,227.13333333333300,,,,,,
2025-09-04 13:00:00,,,,,,253.6,,,,,,
2025-09-04 13:15:00,,,,,,264.6666666666670,,,,,,
2025-09-04 13:30:00,,,,,,259.1333333333330,,,,,,
2025-09-04 13:45:00,,,,,,282.93333333333300,,,,,,
2025-09-04 14:00:00,,,,,,283.0,,,,,,
2025-09-04 14:15:00,,,,,,279.8666666666670,,,,,,
2025-09-04 14:30:00,,,,,,293.06666666666700,,,,,,
2025-09-04 14:45:00,,,,,,278.26666666666700,,,,,,
2025-09-04 15:00:00,,,,,,247.8,,,,,,
2025-09-04 15:15:00,,,,,,268.8666666666670,,,,,,
2025-09-04 15:30:00,,,,,,324.2,,,,,,
2025-09-04 15:45:00,,,,,,354.6666666666670,,,,,,
2025-09-04 16:00:00,,,,,,347.53333333333300,,,,,,
2025-09-04 16:15:00,,,,,,353.6,,,,,,
2025-09-04 16:30:00,,,,,,349.1333333333330,,,,,,
2025-09-04 16:45:00,,,,,,334.8666666666670,,,,,,
2025-09-04 17:00:00,,,,,,346.1333333333330,,,,,,
2025-09-04 17:15:00,,,,,,422.4,,,,,,
2025-09-04 17:30:00,,,,,,470.46666666666700,,,,,,
2025-09-04 17:45:00,,,,,,543.8,,,,,,
2025-09-04 18:00:00,,,,,,596.4666666666670,,,,,,
2025-09-04 18:15:00,,,,,,527.6,,,,,,
2025-09-04 18:30:00,,,,,,464.8666666666670,,,,,,
2025-09-04 18:45:00,,,,,,427.4,,,,,,
2025-09-04 19:00:00,,,,,,410.6,,,,,,
2025-09-04 19:15:00,,,,,,444.93333333333300,,,,,,
2025-09-04 19:30:00,,,,,,462.73333333333300,,,,,,
2025-09-04 19:45:00,,,,,,490.53333333333300,,,,,,
2025-09-04 20:00:00,,,,,,530.2666666666670,,,,,,
2025-09-04 20:15:00,,,,,,606.8666666666670,,,,,,
2025-09-04 20:30:00,,,,,,690.4,,,,,,
2025-09-04 20:45:00,,,,,,684.4,,,,,,
2025-09-04 21:00:00,,,,,,764.0666666666670,,,,,,
2025-09-04 21:15:00,,,,,,983.8666666666670,,,,,,
2025-09-04 21:30:00,,,,,,1107.3333333333300,,,,,,
2025-09-04 21:45:00,,,,,,1038.4666666666700,,,,,,
2025-09-04 22:00:00,,,,,,1003.6666666666700,,,,,,
2025-09-04 22:15:00,,,,,,1022.9333333333300,,,,,,
2025-09-04 22:30:00,,,,,,1068.4,,,,,,
2025-09-04 22:45:00,,,,,,1096.4666666666700,,,,,,
2025-09-04 23:00:00,,,,,,1110.5333333333300,,,,,,
2025-09-04 23:15:00,,,,,,1042.0666666666700,,,,,,
2025-09-04 23:30:00,,,,,,1008.0,,,,,,
2025-09-04 23:45:00,,,,,,1583.4,,,,,,
2025-09-05 00:00:00,,,,,,1271.5333333333300,,,,,,
2025-09-05 00:15:00,,,,,,1183.2,,,,,,
2025-09-05 00:30:00,,,,,,1128.9333333333300,,,,,,
2025-09-05 00:45:00,,,,,,1099.0666666666700,,,,,,
2025-09-05 01:00:00,,,,,,1090.5333333333300,,,,,,
2025-09-05 01:15:00,,,,,,1022.5333333333300,,,,,,
2025-09-05 01:30:00,,,,,,1012.4666666666700,,,,,,
2025-09-05 01:45:00,,,,,,982.4666666666670,,,,,,
2025-09-05 02:00:00,,,,,,1055.0666666666700,,,,,,
2025-09-05 02:15:00,,,,,,1043.6666666666700,,,,,,
2025-09-05 02:30:00,,,,,,1055.0666666666700,,,,,,
2025-09-05 02:45:00,,,,,,1129.0666666666700,,,,,,
2025-09-05 03:00:00,,,,,,1129.0666666666700,,,,,,
2025-09-05 03:15:00,,,,,,1136.0666666666700,,,,,,
2025-09-05 03:30:00,,,,,,1115.6,,,,,,
2025-09-05 03:45:00,,,,,,1128.7333333333300,,,,,,
2025-09-05 04:00:00,,,,,,1157.6666666666700,,,,,,
2025-09-05 04:15:00,,,,,,1158.2666666666700,,,,,,
2025-09-05 04:30:00,,,,,,1150.5333333333300,,,,,,
2025-09-05 04:45:00,,,,,,1110.0,,,,,,
2025-09-05 05:00:00,,,,,,1156.3333333333300,,,,,,
